1: F - Datetime;1: F - Value;1: Fm' - Datetime;1: Fm' - Value;1: PAR - Datetime;1: PAR - Value;1: Temp - Datetime;1: Temp - Value;1: Y (II) - Datetime;1: Y (II) - Value;1: ETR - Datetime;1: ETR - Value
2024-07-17 21:46:59.160;196;2024-07-17 21:46:59.160;549;2024-07-17 21:46:59.160;0;2024-07-17 21:46:59.160;24.9;2024-07-17 21:46:59.160;0.643;2024-07-17 21:46:59.160;0.0
2024-07-17 21:47:23.390;116;2024-07-17 21:47:23.390;352;2024-07-17 21:47:23.390;0;2024-07-17 21:47:23.390;24.9;2024-07-17 21:47:23.390;0.670;2024-07-17 21:47:23.390;0.0
2024-07-17 21:47:49.360;128;2024-07-17 21:47:49.360;371;2024-07-17 21:47:49.360;0;2024-07-17 21:47:49.360;24.9;2024-07-17 21:47:49.360;0.655;2024-07-17 21:47:49.360;0.0
2024-07-17 21:48:11.410;70;2024-07-17 21:48:11.410;218;2024-07-17 21:48:11.410;0;2024-07-17 21:48:11.410;24.8;2024-07-17 21:48:11.410;0.679;2024-07-17 21:48:11.410;0.0
2024-07-17 21:48:30.430;115;2024-07-17 21:48:30.430;344;2024-07-17 21:48:30.430;0;2024-07-17 21:48:30.430;24.8;2024-07-17 21:48:30.430;0.666;2024-07-17 21:48:30.430;0.0
2024-07-17 21:49:12.180;116;2024-07-17 21:49:12.180;387;2024-07-17 21:49:12.180;0;2024-07-17 21:49:12.180;24.8;2024-07-17 21:49:12.180;0.700;2024-07-17 21:49:12.180;0.0
2024-07-17 21:49:30.110;84;2024-07-17 21:49:30.110;307;2024-07-17 21:49:30.110;0;2024-07-17 21:49:30.110;24.8;2024-07-17 21:49:30.110;0.726;2024-07-17 21:49:30.110;0.0
2024-07-17 21:49:53.650;91;2024-07-17 21:49:53.650;249;2024-07-17 21:49:53.650;0;2024-07-17 21:49:53.650;24.8;2024-07-17 21:49:53.650;0.635;2024-07-17 21:49:53.650;0.0
2024-07-17 21:50:23.440;117;2024-07-17 21:50:23.440;353;2024-07-17 21:50:23.440;0;2024-07-17 21:50:23.440;24.7;2024-07-17 21:50:23.440;0.669;2024-07-17 21:50:23.440;0.0
2024-07-17 21:50:41.910;69;2024-07-17 21:50:41.910;218;2024-07-17 21:50:41.910;0;2024-07-17 21:50:41.910;24.7;2024-07-17 21:50:41.910;0.683;2024-07-17 21:50:41.910;0.0
2024-07-17 21:51:14.480;177;2024-07-17 21:51:14.480;517;2024-07-17 21:51:14.480;0;2024-07-17 21:51:14.480;24.7;2024-07-17 21:51:14.480;0.658;2024-07-17 21:51:14.480;0.0
2024-07-17 21:51:33.050;61;2024-07-17 21:51:33.050;211;2024-07-17 21:51:33.050;0;2024-07-17 21:51:33.050;24.7;2024-07-17 21:51:33.050;0.711;2024-07-17 21:51:33.050;0.0
2024-07-17 21:51:53.210;127;2024-07-17 21:51:53.210;407;2024-07-17 21:51:53.210;0;2024-07-17 21:51:53.210;24.7;2024-07-17 21:51:53.210;0.688;2024-07-17 21:51:53.210;0.0
2024-07-17 21:52:09.400;74;2024-07-17 21:52:09.400;248;2024-07-17 21:52:09.400;0;2024-07-17 21:52:09.400;24.7;2024-07-17 21:52:09.400;0.702;2024-07-17 21:52:09.400;0.0
2024-07-17 21:52:31.450;103;2024-07-17 21:52:31.450;320;2024-07-17 21:52:31.450;0;2024-07-17 21:52:31.450;24.6;2024-07-17 21:52:31.450;0.678;2024-07-17 21:52:31.450;0.0
2024-07-17 21:54:01.870;91;2024-07-17 21:54:01.870;269;2024-07-17 21:54:01.870;0;2024-07-17 21:54:01.870;24.5;2024-07-17 21:54:01.870;0.662;2024-07-17 21:54:01.870;0.0
2024-07-17 21:54:20.730;79;2024-07-17 21:54:20.730;267;2024-07-17 21:54:20.730;0;2024-07-17 21:54:20.730;24.5;2024-07-17 21:54:20.730;0.704;2024-07-17 21:54:20.730;0.0
2024-07-17 21:54:43.280;273;2024-07-17 21:54:43.280;767;2024-07-17 21:54:43.280;0;2024-07-17 21:54:43.280;24.5;2024-07-17 21:54:43.280;0.644;2024-07-17 21:54:43.280;0.0
2024-07-17 21:55:10.690;120;2024-07-17 21:55:10.690;360;2024-07-17 21:55:10.690;0;2024-07-17 21:55:10.690;24.5;2024-07-17 21:55:10.690;0.667;2024-07-17 21:55:10.690;0.0
2024-07-17 21:55:28.910;106;2024-07-17 21:55:28.910;254;2024-07-17 21:55:28.910;0;2024-07-17 21:55:28.910;24.5;2024-07-17 21:55:28.910;0.583;2024-07-17 21:55:28.910;0.0
2024-07-17 21:55:55.950;78;2024-07-17 21:55:55.950;241;2024-07-17 21:55:55.950;0;2024-07-17 21:55:55.950;24.5;2024-07-17 21:55:55.950;0.676;2024-07-17 21:55:55.950;0.0
2024-07-17 21:56:12.340;189;2024-07-17 21:56:12.340;560;2024-07-17 21:56:12.340;0;2024-07-17 21:56:12.340;24.5;2024-07-17 21:56:12.340;0.663;2024-07-17 21:56:12.340;0.0
2024-07-17 21:56:26.050;275;2024-07-17 21:56:26.050;763;2024-07-17 21:56:26.050;0;2024-07-17 21:56:26.050;24.5;2024-07-17 21:56:26.050;0.640;2024-07-17 21:56:26.050;0.0
2024-07-17 21:56:45.550;186;2024-07-17 21:56:45.550;537;2024-07-17 21:56:45.550;0;2024-07-17 21:56:45.550;24.4;2024-07-17 21:56:45.550;0.654;2024-07-17 21:56:45.550;0.0
2024-07-17 21:57:06.410;174;2024-07-17 21:57:06.410;531;2024-07-17 21:57:06.410;0;2024-07-17 21:57:06.410;24.5;2024-07-17 21:57:06.410;0.672;2024-07-17 21:57:06.410;0.0
2024-07-17 21:57:38.290;72;2024-07-17 21:57:38.290;213;2024-07-17 21:57:38.290;0;2024-07-17 21:57:38.290;24.4;2024-07-17 21:57:38.290;0.662;2024-07-17 21:57:38.290;0.0
2024-07-17 21:57:55.220;136;2024-07-17 21:57:55.220;430;2024-07-17 21:57:55.220;0;2024-07-17 21:57:55.220;24.4;2024-07-17 21:57:55.220;0.684;2024-07-17 21:57:55.220;0.0
2024-07-17 21:58:10.550;101;2024-07-17 21:58:10.550;316;2024-07-17 21:58:10.550;0;2024-07-17 21:58:10.550;24.4;2024-07-17 21:58:10.550;0.680;2024-07-17 21:58:10.550;0.0
2024-07-17 21:58:25.860;108;2024-07-17 21:58:25.860;331;2024-07-17 21:58:25.860;0;2024-07-17 21:58:25.860;24.4;2024-07-17 21:58:25.860;0.674;2024-07-17 21:58:25.860;0.0
2024-07-17 21:58:41.250;101;2024-07-17 21:58:41.250;324;2024-07-17 21:58:41.250;0;2024-07-17 21:58:41.250;24.4;2024-07-17 21:58:41.250;0.688;2024-07-17 21:58:41.250;0.0
2024-07-17 22:01:38.610;108;2024-07-17 22:01:38.610;291;2024-07-17 22:01:38.610;0;2024-07-17 22:01:38.610;24.3;2024-07-17 22:01:38.610;0.629;2024-07-17 22:01:38.610;0.0
2024-07-17 22:01:57.880;142;2024-07-17 22:01:57.880;369;2024-07-17 22:01:57.880;0;2024-07-17 22:01:57.880;24.3;2024-07-17 22:01:57.880;0.615;2024-07-17 22:01:57.880;0.0
2024-07-17 22:02:15.600;103;2024-07-17 22:02:15.600;289;2024-07-17 22:02:15.600;0;2024-07-17 22:02:15.600;24.3;2024-07-17 22:02:15.600;0.644;2024-07-17 22:02:15.600;0.0
2024-07-17 22:02:34.370;100;2024-07-17 22:02:34.370;245;2024-07-17 22:02:34.370;0;2024-07-17 22:02:34.370;24.2;2024-07-17 22:02:34.370;0.592;2024-07-17 22:02:34.370;0.0
2024-07-17 22:02:54.680;201;2024-07-17 22:02:54.680;539;2024-07-17 22:02:54.680;0;2024-07-17 22:02:54.680;24.2;2024-07-17 22:02:54.680;0.627;2024-07-17 22:02:54.680;0.0
2024-07-17 22:03:37.580;123;2024-07-17 22:03:37.580;358;2024-07-17 22:03:37.580;0;2024-07-17 22:03:37.580;24.2;2024-07-17 22:03:37.580;0.656;2024-07-17 22:03:37.580;0.0
2024-07-17 22:03:50.090;106;2024-07-17 22:03:50.090;331;2024-07-17 22:03:50.090;0;2024-07-17 22:03:50.090;24.2;2024-07-17 22:03:50.090;0.680;2024-07-17 22:03:50.090;0.0
2024-07-17 22:04:05.940;242;2024-07-17 22:04:05.940;755;2024-07-17 22:04:05.940;0;2024-07-17 22:04:05.940;24.2;2024-07-17 22:04:05.940;0.679;2024-07-17 22:04:05.940;0.0
2024-07-17 22:04:25.650;113;2024-07-17 22:04:25.650;352;2024-07-17 22:04:25.650;0;2024-07-17 22:04:25.650;24.1;2024-07-17 22:04:25.650;0.679;2024-07-17 22:04:25.650;0.0
2024-07-17 22:04:43.370;144;2024-07-17 22:04:43.370;431;2024-07-17 22:04:43.370;0;2024-07-17 22:04:43.370;24.2;2024-07-17 22:04:43.370;0.666;2024-07-17 22:04:43.370;0.0
2024-07-17 22:05:19.370;96;2024-07-17 22:05:19.370;306;2024-07-17 22:05:19.370;0;2024-07-17 22:05:19.370;24.1;2024-07-17 22:05:19.370;0.686;2024-07-17 22:05:19.370;0.0
2024-07-17 22:05:33.870;133;2024-07-17 22:05:33.870;414;2024-07-17 22:05:33.870;0;2024-07-17 22:05:33.870;24.1;2024-07-17 22:05:33.870;0.679;2024-07-17 22:05:33.870;0.0
2024-07-17 22:05:52.920;110;2024-07-17 22:05:52.920;337;2024-07-17 22:05:52.920;0;2024-07-17 22:05:52.920;24.1;2024-07-17 22:05:52.920;0.674;2024-07-17 22:05:52.920;0.0
2024-07-17 22:06:09.600;110;2024-07-17 22:06:09.600;311;2024-07-17 22:06:09.600;0;2024-07-17 22:06:09.600;24.1;2024-07-17 22:06:09.600;0.646;2024-07-17 22:06:09.600;0.0
2024-07-17 22:06:29.220;83;2024-07-17 22:06:29.220;241;2024-07-17 22:06:29.220;0;2024-07-17 22:06:29.220;24.1;2024-07-17 22:06:29.220;0.656;2024-07-17 22:06:29.220;0.0
2024-07-17 22:07:32.550;94;2024-07-17 22:07:32.550;297;2024-07-17 22:07:32.550;0;2024-07-17 22:07:32.550;24.0;2024-07-17 22:07:32.550;0.684;2024-07-17 22:07:32.550;0.0
2024-07-17 22:07:51.590;68;2024-07-17 22:07:51.590;205;2024-07-17 22:07:51.590;0;2024-07-17 22:07:51.590;24.0;2024-07-17 22:07:51.590;0.668;2024-07-17 22:07:51.590;0.0
2024-07-17 22:08:12.990;107;2024-07-17 22:08:12.990;339;2024-07-17 22:08:12.990;0;2024-07-17 22:08:12.990;24.0;2024-07-17 22:08:12.990;0.684;2024-07-17 22:08:12.990;0.0
2024-07-17 22:08:40.250;106;2024-07-17 22:08:40.250;296;2024-07-17 22:08:40.250;0;2024-07-17 22:08:40.250;24.0;2024-07-17 22:08:40.250;0.642;2024-07-17 22:08:40.250;0.0
2024-07-17 22:09:01.900;233;2024-07-17 22:09:01.900;696;2024-07-17 22:09:01.900;0;2024-07-17 22:09:01.900;24.0;2024-07-17 22:09:01.900;0.665;2024-07-17 22:09:01.900;0.0
2024-07-17 22:09:33.050;24;2024-07-17 22:09:33.050;87;2024-07-17 22:09:33.050;0;2024-07-17 22:09:33.050;24.0;2024-07-17 22:09:33.050;0.724;2024-07-17 22:09:33.050;0.0
2024-07-17 22:09:52.250;227;2024-07-17 22:09:52.250;663;2024-07-17 22:09:52.250;0;2024-07-17 22:09:52.250;24.0;2024-07-17 22:09:52.250;0.658;2024-07-17 22:09:52.250;0.0
2024-07-17 22:10:14.840;437;2024-07-17 22:10:14.840;1213;2024-07-17 22:10:14.840;0;2024-07-17 22:10:14.840;23.9;2024-07-17 22:10:14.840;0.640;2024-07-17 22:10:14.840;0.0
2024-07-17 22:10:38.180;248;2024-07-17 22:10:38.180;741;2024-07-17 22:10:38.180;0;2024-07-17 22:10:38.180;23.9;2024-07-17 22:10:38.180;0.665;2024-07-17 22:10:38.180;0.0
2024-07-17 22:10:56.050;283;2024-07-17 22:10:56.050;817;2024-07-17 22:10:56.050;0;2024-07-17 22:10:56.050;23.9;2024-07-17 22:10:56.050;0.654;2024-07-17 22:10:56.050;0.0
2024-07-17 22:11:55.240;229;2024-07-17 22:11:55.240;692;2024-07-17 22:11:55.240;0;2024-07-17 22:11:55.240;23.9;2024-07-17 22:11:55.240;0.669;2024-07-17 22:11:55.240;0.0
2024-07-17 22:12:44.750;189;2024-07-17 22:12:44.750;538;2024-07-17 22:12:44.750;0;2024-07-17 22:12:44.750;23.8;2024-07-17 22:12:44.750;0.649;2024-07-17 22:12:44.750;0.0
2024-07-17 22:13:04.860;174;2024-07-17 22:13:04.860;553;2024-07-17 22:13:04.860;0;2024-07-17 22:13:04.860;23.9;2024-07-17 22:13:04.860;0.685;2024-07-17 22:13:04.860;0.0
2024-07-17 22:13:25.550;77;2024-07-17 22:13:25.550;222;2024-07-17 22:13:25.550;0;2024-07-17 22:13:25.550;23.8;2024-07-17 22:13:25.550;0.653;2024-07-17 22:13:25.550;0.0
2024-07-17 22:13:42.550;112;2024-07-17 22:13:42.550;343;2024-07-17 22:13:42.550;0;2024-07-17 22:13:42.550;23.8;2024-07-17 22:13:42.550;0.673;2024-07-17 22:13:42.550;0.0
